moviedialog_id	moviedialog_desc	moviedialog_prof0_trans_id	moviedialog_prof1_trans_id	moviedialog_prof2_trans_id	moviedialog_endscript	moviedialog_stage0_movieid	moviedialog_stage0_subtitle	moviedialog_stage0_npc_tmpid	moviedialog_stage0_action_idx	moviedialog_stage1_movieid	moviedialog_stage1_subtitle	moviedialog_stage1_npc_tmpid	moviedialog_stage1_action_idx	moviedialog_stage2_movieid	moviedialog_stage2_subtitle	moviedialog_stage2_npc_tmpid	moviedialog_stage2_action_idx	moviedialog_stage3_movieid	moviedialog_stage3_subtitle	moviedialog_stage3_npc_tmpid	moviedialog_stage3_action_idx	moviedialog_stage4_movieid	moviedialog_stage4_subtitle	moviedialog_stage4_npc_tmpid	moviedialog_stage4_action_idx	moviedialog_stage5_movieid	moviedialog_stage5_subtitle	moviedialog_stage5_npc_tmpid	moviedialog_stage5_action_idx	moviedialog_stage6_movieid	moviedialog_stage6_subtitle	moviedialog_stage6_npc_tmpid	moviedialog_stage6_action_idx	moviedialog_stage7_movieid	moviedialog_stage7_subtitle	moviedialog_stage7_npc_tmpid	moviedialog_stage7_action_idx	moviedialog_stage8_movieid	moviedialog_stage8_subtitle	moviedialog_stage8_npc_tmpid	moviedialog_stage8_action_idx	moviedialog_stage9_movieid	moviedialog_stage9_subtitle	moviedialog_stage9_npc_tmpid	moviedialog_stage9_action_idx	moviedialog_stage10_movieid	moviedialog_stage10_subtitle	moviedialog_stage10_npc_tmpid	moviedialog_stage10_action_idx	moviedialog_stage11_movieid	moviedialog_stage11_subtitle	moviedialog_stage11_npc_tmpid	moviedialog_stage11_action_idx	moviedialog_stage12_movieid	moviedialog_stage12_subtitle	moviedialog_stage12_npc_tmpid	moviedialog_stage12_action_idx	moviedialog_stage13_movieid	moviedialog_stage13_subtitle	moviedialog_stage13_npc_tmpid	moviedialog_stage13_action_idx	moviedialog_stage14_movieid	moviedialog_stage14_subtitle	moviedialog_stage14_npc_tmpid	moviedialog_stage14_action_idx
476	85-90任务20接	0	0	0	NpcSet:FindNpcByTemplateID(3617):TalkAroundID(1115,0)	0	当然！	0	-1	0	但是看着她这么消沉，总想为她做点什么。	0	-1	0	想法不错。不过，在那之前先为老夫做点事情怎样？	3617	-1	0	虽然为了防止强盗的劫掠，罗兰度修建了城墙，但是在大军面前根本不够看。	3617	-1	0	所以老夫希望在罗兰度周围布置结界。	3617	-1	0	就像魔王在王城所做的一样！	0	-1	0	这就是拿那个结界修改的。老夫需要你清除关键节点的敌人。	3617	-1	0	遵命！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
477	85-90任务20交	0	0	0		0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
478	85-90任务21接	0	0	0	NpcSet:FindNpcByTemplateID(3617):TalkAroundID(1116,0)	0	我现在就赶去王城。	0	-1	0	嗯，要小心。虽然去王城的通路由老夫的军队保护，但是其他的地方就不一样了。	3617	-1	0	你们去救女神的路上一定会受到阻拦，而狮心王将是你们最大的威胁。	3617	-1	0	关于狮心王，骑士长告诉过我，教会可能知道亚瑟王是如何打败他的，我会去问问教皇的。	0	-1	0	知道答案后务必告诉老夫，老夫很想知道是哪个混蛋出的馊主意。	3617	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
479	85-90任务21交	0	0	0		0	真高兴能再见到你们。	60	-1	0	我也是。阿尔芭现在总躲着别人，什么都不说，你能帮我照看她么？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
480	90-95任务1接	0	0	0	NpcSet:FindNpcByTemplateID(60):TalkAroundID(1257,0)	0	我先跟阿尔芭聊聊，看看能不能开导她，你去找公主吧。	60	-1	0	她知道你来了之后一直想见你。	60	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
481	90-95任务1交	0	0	0		0	欢迎，卡米兰德的英雄。	55	-1	0	殿下这么说我会不好意思的，看见您这么有精神，我就放心了。	0	-1	0	我还怕之前的事让你太伤心了。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
482	90-95任务2接	0	0	0	NpcSet:FindNpcByTemplateID(55):TalkAroundID(1258,0)	0	那有什么可以为您效劳的么？任何事都可以。	0	-1	0	在你来之前，骑士长在艾丁森被狮心王击败，撤退回王城里。	55	-1	0	他受了伤，教皇给他进行过治疗，但是好像受到什么阻碍，一直没有痊愈。	55	-1	0	现在他坚持要亲自指挥王城的防务，我担心他这样强撑会加剧伤势。	55	-1	0	这的确叫人不放心，我去问问教皇，看看有什么方法能治好他。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
483	90-95任务2交	0	0	0		0	赞美女神，你在罗兰度的事情我都听说了，真是勇敢！	56	-1	0	谢谢您的夸奖，我来是希望了解骑士长的情况的，他伤的怎么样，要什么时候好？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
484	90-95任务3接	0	0	0	NpcSet:FindNpcByTemplateID(56):TalkAroundID(1259,0)	0	无法痊愈！这是为什么，中了诅咒了么？	0	-1	0	比那更糟糕，他为了掩护大部队撤离，自己挑战狮心王，被其所伤。	56	-1	0	狮心王的神力留在了伤口上，阻止着伤口愈合，即使是我也只能让伤口不再恶化而已。	56	-1	0	难道没有方法了么？	0	-1	0	如果能得到王城西面，红萤白海中盛开的莱格娜之花的话，或许能治好他。	56	-1	0	但是王城已经被包围了，一直没能派人去采。	56	-1	0	那就交给我吧。	0	-1	0	一定要小心，不要勉强自己。	56	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
485	90-95任务3交	0	0	0		0	你指的就是这种白色的花么？	0	-1	0	就是这个！你等等。	56	-1	0	（对着莱格娜之花施着法。）	56	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
486	90-95任务4接	0	0	0	NpcSet:FindNpcByTemplateID(56):TalkAroundID(1260,0)	0	（递过来一颗药丸）	56	-1	0	拿着这个给骑士长吧，这个应该可以消去他身上的神力。	56	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
487	90-95任务4交	0	0	0		0	<PL=N>阁下，看到您平安我就放心了，当得知狮心王去攻打罗兰度时，我真的十分担心啊。	58	-1	0	当时确实很危险，不过我们挺过来了。	0	-1	0	这个是教皇要我给你的，吃了的话，应该能对伤势有帮助。	0	-1	0	（吞咽）……咳咳……咳！	58	-1	0	怎么感觉变得更糟了！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
488	90-95任务5接	0	0	0	NpcSet:FindNpcByTemplateID(58):TalkAroundID(1261,0)	0	这次又要谢谢您了。有教皇的法术帮助，相信我很快就能好起来。	58	-1	0	教皇说让你好好休息。	0	-1	0	在这个多事之秋，恐怕没那么容易如愿。	58	-1	0	（突然，士兵报告说，狮心王率领军队开始攻城！）	58	-1	0	说的话这么快就灵验了。请阁下随我一起去看看吧。	58	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
489	90-95任务5交	0	0	0		0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
490	90-95任务6接	0	0	0	NpcSet:FindNpcByTemplateID(58):TalkAroundID(1262,0)	0	王城的防御能力好强啊，连狮心王都能打败。	0	-1	0	确实，托这防御力的福，工作轻松了不少。	58	-1	0	不过，看来狮心王能通过吸收不死族恢复自己，这可不是好消息。	0	-1	0	这要好好想个对策才成。	58	-1	0	总之，现在王城暂时没有危险，您去忙您的事吧，我看见阿尔芭女士的心情好像不太好。	58	-1	0	是非常糟才对，我去看看吧，你要注意身体。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
491	90-95任务6交	0	0	0		0	阿尔芭怎么样了?	0	-1	0	只是勉强吃了些东西，真是让人操心。	60	-1	0	听起来你们关系很好啊。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
492	90-95任务7接	0	0	0	NpcSet:FindNpcByTemplateID(60):TalkAroundID(1263,0)	0	当时我们俩并称天才的美少女。我是精通三系魔法，而阿尔芭在魔法操纵和理论上拥有惊人的天赋。	60	-1	0	要知道，分裂灵魂创造另一个自己这种事，不是什么人都能做的。	60	-1	0	正是这份天赋让我们被银翼骑士选为学生。	60	-1	0	她现在正为此事深深自责呢。说到这个，黑暗阿尔芭说阿尔芭杀死了自己的导师，这是真的么？	0	-1	0	……是的，她当天就跑去找我，向我哭诉了此事，说她的导师怒涛骑士要投靠黑暗教会。	60	-1	0	投靠黑暗教会！怎么会？他可是银翼骑士！	0	-1	0	事实上，阿尔芭也没搞清状况，只是偶然看到他与黑暗教会来往，因为恐惧才失手杀了他。	60	-1	0	阿尔芭害怕自己错杀了导师，一直很低沉。最终忍受不了煎熬的她，将自己的负面情绪分离了出来。	60	-1	0	她用这个灵魂制造了黑暗阿尔芭，让她去调查黑暗教会。	60	-1	0	阿尔芭现在的情况跟当时很像。	60	-1	0	那么只要证明她做的是对的就可以了吧？	0	-1	0	也许你可以去现场查查有什么线索，那个地方叫挽风之野。我没去过不知道那里有什么。	60	-1	0		0	-1	0		0	-1	0		0	-1
493	90-95任务7交	0	0	0		0	唉，没有任何线索。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
494	90-95任务8接	0	0	0	NpcSet:FindNpcByTemplateID(60):TalkAroundID(1264,0)	0	也许可以调查怒涛骑士的住处，说不定有线索。	0	-1	0	没用，这些年阿尔芭已经把那里翻遍了。	60	-1	0	没有线索了，这可怎么好？	0	-1	0	等等，怒涛骑士一直是在外面教阿尔芭的，阿尔芭只知道他住在哪里。	60	-1	0	阿尔芭不希望别人知道导师的死因，所以没有向别人询问关于导师的事情。	60	-1	0	但是身为银翼骑士，可能拥有其他住处。	60	-1	0	是说可能还有其他的地方有线索。	0	-1	0	没错，怒涛骑士是王室的贵宾，你去问问公主，她应该知道一些事情。	60	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
495	90-95任务8交	0	0	0		0	公主殿下，您认识怒涛骑士么？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
496	90-95任务9接	0	0	0	NpcSet:FindNpcByTemplateID(55):TalkAroundID(1265,0)	0	你的导师和他都是我的特邀教师，我们经常见面。	55	-1	0	那太好了，你知道他在王城有多少个住处，或者经常在哪里活动么？	0	-1	0	他在王城里有个住宅，是父王赠送的，每当进城教我或阿尔芭时，都会住那里。	55	-1	0	其他时间，他一般住在城外的小庄园里。	55	-1	0	非常感谢，我现在要去调查一下，告辞了。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
497	90-95任务9交	0	0	0		0	我在怒涛骑士的住宅里找到了这个。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
498	90-95任务10接	0	0	0	NpcSet:FindNpcByTemplateID(60):TalkAroundID(1266,0)	0	真没想到，怒涛骑士二十年前竟然和卢兰公爵一起寻找失落之地。	0	-1	0	这可能就是他叛变的原因，黑暗教会一直很想知道进入失落之地的方法。	60	-1	0	上边有魔法，封印了一部分文字，你有办法解开么？	0	-1	0	解开封印是一件麻烦的事情，需要一些时间。	60	-1	0	你先去看看其他人需要不需要帮助吧，一会儿再过来。	60	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
499	90-95任务10交	0	0	0		0	看你愁眉苦脸的，出什么事了？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
500	90-95任务11接	0	0	0	NpcSet:FindNpcByTemplateID(58):TalkAroundID(1267,0)	0	因为巫妖礼赞的关系，狮心王可以源源不断地复活不死族，致使现在城外的敌人越来越多。	58	-1	0	即使王城的防御能力十分强大，也禁不起他轮番消耗。	58	-1	0	我去找教皇请教办法，但是他却拒绝谈论此事。我想如果是您的话，或许可以说服他。	58	-1	0	那就交给我吧，我相信善良的教皇知道该如何去做。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
501	90-95任务11交	0	0	0		0	教皇大人，我是来请求您告诉我关于狮心王的事情的。	0	-1	0	我……我并不清楚狮心王的事情，抱歉。	56	-1	0	恐怕是与莱格娜之花有关吧？莱格娜是个人名么？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
502	90-95任务12接	0	0	0	NpcSet:FindNpcByTemplateID(56):TalkAroundID(1268,0)	0	这要从当年亚瑟王和狮心王的决斗说起，当时亚瑟王的军队是绝对无法战胜狮心王的。	56	-1	0	亚瑟王知道狮心王的半神身份，所以求救于教会。	56	-1	0	教会帮亚瑟王召唤了守护天使，代替他与狮心王决斗。	56	-1	0	而那个天使就是莱格娜，狮心王的母亲。	56	-1	0	什么？那就是说狮心王的母亲杀了他!	0	-1	0	是的，因为莱格娜是狮心王的力量源头，所以狮心王无法伤害到她。	56	-1	0	然而他没有放弃，一直试图攻击亚瑟王，但是都被莱格娜挡下了。	56	-1	0	她身为守护天使，无法违背自身的使命，最终失手杀了狮心王。	56	-1	0	无法原谅亲手杀死自己孩子的莱格娜，在亚瑟王面前自毁了，只留下一把具有她神力的剑。	56	-1	0	……一个悲伤的故事，而且教会的做法十分卑鄙。	0	-1	0	我们当时只想让狮心王知难而退，但小看了他的决心。整个教会也对此懊悔不已。	56	-1	0	您刚才提到的那把剑，也许能战胜狮心王。我要去哪里找到它？	0	-1	0	我不知道，亚瑟王带走了它。你也许可以问问公主。	56	-1	0		0	-1	0		0	-1
503	90-95任务12交	0	0	0		0	公主殿下，有事请教您一下，亚瑟王是否有一把特殊的剑，上面具有神力。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
504	90-95任务13接	0	0	0	NpcSet:FindNpcByTemplateID(55):TalkAroundID(1269,0)	0	我小的时候经常看见父王将剑放在身前，静静地看着它，边看边叹气。	55	-1	0	但是后来不知道为什么，父王再看那把剑时，就十分愤怒，最后甚至下令毁掉它。	55	-1	0	毁掉了？那就糟糕了！	0	-1	0	不，剑里面蕴含着巨大的能量，无论是勇士还是铁匠，都无法摧毁它。	55	-1	0	最后，父王建造了一个地下密室，将剑封存在里边。	55	-1	0	那您知道那个密室在哪里么？	0	-1	0	我记得，就在城东的一个山崖下面。父王在那里部下了魔法生物，要去的话一定要小心。	55	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
505	90-95任务13交	0	0	0		0	您看看是不是这把剑。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
506	90-95任务14接	0	0	0	NpcSet:FindNpcByTemplateID(56):TalkAroundID(1270,0)	0	不过上面的魔力已经很微弱了。	56	-1	0	难道不能用了么？	0	-1	0	它应该还能减弱狮心王对你造成的伤害，但是想要杀死狮心王，恐怕就只有一次机会了。	56	-1	0	这就足够了！我需要跟欧若拉商量商量对策，谢谢您的帮助。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
507	90-95任务14交	0	0	0		0	欧若拉，狮心王能吸收不死族的力量来恢复自己，你有什么对策么？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
508	90-95任务15接	0	0	0	NpcSet:FindNpcByTemplateID(60):TalkAroundID(1271,0)	0	我可以帮你做个阻能法阵，能够阻挡任何能量进入。	60	-1	0	但是不死族的力量有些特殊，我手上没有需要的材料，你可以去城北的山洞里寻找。	60	-1	0	嗯，事关重大，我这就去。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
509	90-95任务15交	0	0	0		0	这是你需要的材料么？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
510	90-95任务16接	0	0	0	NpcSet:FindNpcByTemplateID(60):TalkAroundID(1272,0)	0	完成法阵需要一定时间，你先看看这个。	60	-1	0	（接过欧若拉递来的日记）	0	-1	0	上面写的是一些关于失落之地的零散信息，而且还有个地图。	60	-1	0	地图标记就在王城里，也许在那里有什么线索。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
511	90-95任务16交	0	0	0		0	怒涛骑士果然与黑暗教会勾结了！这是在密室中发现的联络信。	0	-1	0	虽然如此，但是让阿尔芭知道自己的导师真的是叛徒，说不定会让她更伤心。	60	-1	0	但她现在就是在为自己可能错杀自己导师伤心啊，这样不就死循环了？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
512	90-95任务17接	0	0	0	NpcSet:FindNpcByTemplateID(60):TalkAroundID(1273,0)	0	给我看看！	52	-1	0	阿尔芭，你怎么来了？	0	-1	0	（一把抢过信件）	52	-1	0	……原来如此。	52	-1	0	你没事吧？	0	-1	0	……	52	-1	0	……当黑暗阿尔芭勾起了我的回忆，我又开始恐惧，惧怕我一直以来的所作所为都是错的。	52	-1	0	所以我想躲起来，什么都不做，什么都不说，这样就不会错了……	52	-1	0	但是看见你为我做的这一切，我真的很感动，所以我决定不能消沉下去，来这里直面现实。	52	-1	0	其实，无论结果如何，对我来说都很沉重。但是，我谢谢你。	52	-1	0	你没事了就好。现在首要问题是，怒涛骑士掌握的失落之地信息在哪里？我很担心它落入黑暗教会的手中。	0	-1	0	既然之前三处都没有，那就只有一个可能了，那就是他训练我的地方。	52	-1	0		0	-1	0		0	-1	0		0	-1
513	90-95任务17交	0	0	0		0	幸好，差点就被黑暗教会抢走了。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
514	90-95任务18接	0	0	0	NpcSet:FindNpcByTemplateID(60):TalkAroundID(1274,0)	0	天呐！书上记载了失落之地的确切地点。	0	-1	0	不过，那里被结界保护起来，怒涛骑士没有找到进入的方法。	0	-1	0	要是让黑暗教会知道，结果就不一定了。不过，现在消息在我们的手里，算是领先了他们一步。	52	-1	0	书先留在这里让我研究一下。法阵已经完成了，你去和骑士长商量一下要如何消灭狮心王吧。	60	-1	0	我也去，歇太久了，得活动一下筋骨。	52	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
515	90-95任务18交	0	0	0		0	告诉你一个好消息，我们已经准备好消灭狮心王了。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
516	90-95任务19接	0	0	0	NpcSet:FindNpcByTemplateID(58):TalkAroundID(1275,0)	0	你们真的做好准备了么？	58	-1	0	是的，虽然有很大的风险，但这是目前的唯一方法了。	0	-1	0	如果狮心王被消灭，说不定被他复活的不死族也会跟着灭亡，那样就大大减轻了城防的负担。	58	-1	0	那自然是最好的结果。我现在要去挑战狮心王，等结束再跟你聊。	0	-1	0	我会调动军队，将黑暗教会的干扰减到最小的。	58	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
517	90-95任务19交	0	0	0		0	可恶，狮心王的力量被魔王吸收了。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
518	90-95任务20接	0	0	0	NpcSet:FindNpcByTemplateID(58):TalkAroundID(1276,0)	0	而且城外的不死族正在大量减少，看来魔王并没有获得巫妖礼赞的能力，这场战斗也非全无收获。	58	-1	0	但是魔王比之前更难对付了。	0	-1	0	而且黑暗阿尔芭也是一个大问题，她现在正跑去泽州，找最后一位银翼骑士。	52	-1	0	事情要一个一个处理，现在首要是找到预言石，拯救女神。	58	-1	0	以现在的情况，虽然王城依然被包围，但是已经没什么危险了，您可以放心地去往泽州。	58	-1	0	但是通往泽州的道路上有黑暗教会的部队，还需要费一些事。	58	-1	0	嗯，这就交给我吧。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
519	90-95任务20交	0	0	0		0	我们现在要前往泽州拯救女神，需要你的预言石。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
520	90-95任务21接	0	0	0		0	虽然很麻烦，但是拯救女神真么重要的事，没我帮忙可不行。	60	-1	0	嗯，这次你可帮了大忙了，无论是狮心王的事，还是阿尔芭的事。	0	-1	0	我只是心情不好，休息一会儿就好了，是你们自作主张地瞎操心。	52	-1	0	是是是，我们的小阿尔芭最能干了，记得有次在实验室的时候……	60	-1	0	不许说！	52	-1	0	（竟然让阿尔芭这么紧张，有些在意当时发生了什么呢。）	0	-1	0	好啦，别闹了，让我们前往泽州吧。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
521	90-95任务21交	0	0	0		0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
522		0	0	0		0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
